Unnamed: 0,Review,Cleaned_Review,Relevance_Score
"Màu sắc:ok
Chất liệu:tạm
Đúng với mô tả:ok

Skibidi Toilet là một series hoạt hình dưới dạng machinima gồm các video và shorts trên nền tảng YouTube, do Alexey Gerasimov sáng tạo và đăng tải lên kênh YouTube DaFuq!?Boom!. Được chỉnh sửa bằng phần mềm Source Filmmaker, Skibidi Toilet kể về cuộc chiến hư cấu giữa bồn cầu mọc đầu người và những nhân vật hình người có phần đầu được thay thế bằng thiết bị điện tử. Từ khi đoạn video ngắn đầu tiên được đăng vào tháng 2 năm 2023, Skibidi Toilet đã lan truyền nhanh chóng như một meme Internet trên nhiều nền tảng truyền thông xã hội, nhất là với thế hệ Alpha. Các nhà phê bình coi series này là bước đột phá đầu tiên của thế hệ Alpha vào văn hóa mạng.","mu scok
cht liutm
ng vi m tok

skibidi toilet l mt series hot hnh di dng machinima gm cc video v shorts trn nn tng youtube do alexey gerasimov sng to v ng ti ln knh youtube dafuqboom c chnh sa bng phn mm source filmmaker skibidi toilet k v cuc chin h cu gia bn cu mc u ngi v nhng nhn vt hnh ngi c phn u c thay th bng thit b in t t khi on video ngn u tin c ng vo thng  nm  skibidi toilet  lan truyn nhanh chng nh mt meme internet trn nhiu nn tng truyn thng x hi nht l vi th h alpha cc nh ph bnh coi series ny l bc t ph u tin ca th h alpha vo vn ha mng","['mu', 'scok', 'cht', 'liutm', 'ng', 'vi', 'm', 'tok', 'skibidi', 'toilet', 'l', 'mt', 'series', 'hot', 'hnh', 'di', 'dng', 'machinima', 'gm', 'cc', 'video', 'v', 'shorts', 'trn', 'nn', 'tng', 'youtube', 'do', 'alexey', 'gerasimov', 'sng', 'to', 'v', 'ng', 'ti', 'ln', 'knh', 'youtube', 'dafuqboom', 'c', 'chnh', 'sa', 'bng', 'phn', 'mm', 'source', 'filmmaker', 'skibidi', 'toilet', 'k', 'v', 'cuc', 'chin', 'h', 'cu', 'gia', 'bn', 'cu', 'mc', 'u', 'ngi', 'v', 'nhng', 'nhn', 'vt', 'hnh', 'ngi', 'c', 'phn', 'u', 'c', 'thay', 'th', 'bng', 'thit', 'b', 'in', 't', 't', 'khi', 'on', 'video', 'ngn', 'u', 'tin', 'c', 'ng', 'vo', 'thng', 'nm', 'skibidi', 'toilet', 'lan', 'truyn', 'nhanh', 'chng', 'nh', 'mt', 'meme', 'internet', 'trn', 'nhiu', 'nn', 'tng', 'truyn', 'thng', 'x', 'hi', 'nht', 'l', 'vi', 'th', 'h', 'alpha', 'cc', 'nh', 'ph', 'bnh', 'coi', 'series', 'ny', 'l', 'bc', 't', 'ph', 'u', 'tin', 'ca', 'th', 'h', 'alpha', 'vo', 'vn', 'ha', 'mng']",50
"Chất liệu:ok
Đúng với mô tả:rất đúg
Màu sắc:màu đen

Hàg đúg với hình ảnh, rất ok, đã nhận hàg và check thấy rất đẹp và mình rất ưg","cht liuok
ng vi m trt g
mu scmu en

hg g vi hnh nh rt ok  nhn hg v check thy rt p v mnh rt g","['cht', 'liuok', 'ng', 'vi', 'm', 'trt', 'g', 'mu', 'scmu', 'en', 'hg', 'g', 'vi', 'hnh', 'nh', 'rt', 'ok', 'nhn', 'hg', 'v', 'check', 'thy', 'rt', 'p', 'v', 'mnh', 'rt', 'g']",50
Giao hàng nhanh chóng luôn chất liệu cũng được đấy mà rẻ quá trời luôn chỉ có mấy ngàn thôi á,giao hng nhanh chng lun cht liu cng c y m r qu tri lun ch c my ngn thi,"['giao', 'hng', 'nhanh', 'chng', 'lun', 'cht', 'liu', 'cng', 'c', 'y', 'm', 'r', 'qu', 'tri', 'lun', 'ch', 'c', 'my', 'ngn', 'thi']",50
Giao hàng nhanh đóng gói khá cẩn thận nhưng K có hộp như hình. Dùng cho các bé OK,giao hng nhanh ng gi kh cn thn nhng k c hp nh hnh dng cho cc b ok,"['giao', 'hng', 'nhanh', 'ng', 'gi', 'kh', 'cn', 'thn', 'nhng', 'k', 'c', 'hp', 'nh', 'hnh', 'dng', 'cho', 'cc', 'b', 'ok']",50
"Màu sắc:Cho
Chất liệu:Với
Đúng với mô tả:Mình

Báo cáo kết quả đi thực tế: Khảo sát 13 người:
- Có 03 người đã khám, trong đó chỉ có 1 người đc gửi thư mời, 2 người còn lại vô tình biết. 3/3 NCT đều dc khám, xét nghiệm, siêu âm và trả kết quả đầy đủ. 1 NCT phán ảnh BS khi trả KQ tư vấn hời hợt. Không tư vấn về tình trạng bệnh của NCT. NCT ý kiến mong BS tư vấn kỹ hơn về tình trạng bệnh của mình.
- 10 người chưa khám: có 2 người biết qua mời miệng (ko có thư mời), 8 người hoàn toàn ko biết (trong đó có 5 người lưỡng lự do đã khám nơi khám, 3 người rất nhiệt tình hẹn thứ 3 tới sẽ ra trạm).
Công tác lập danh sách: Không theo mẫu, có chia theo khu phố.
Công tác mời: Không có thư mời, mời ko theo kế hoạch mà mời đại trà nên ko biết ai sẽ ra khám, ai ko ra, ai đã khám rồi
Công tác đón thiếp tại Trạm Y tế: Không có sự đối chiếu giữa danh sách mời và dsach ra khám dẫn đến ko thể lọc được dsach những người đã khám trong dsach đang có","mu sccho
cht liuvi
ng vi m tmnh

bo co kt qu i thc t kho st  ngi
 c  ngi  khm trong  ch c  ngi c gi th mi  ngi cn li v tnh bit  nct u dc khm xt nghim siu m v tr kt qu y   nct phn nh bs khi tr kq t vn hi ht khng t vn v tnh trng bnh ca nct nct  kin mong bs t vn k hn v tnh trng bnh ca mnh
  ngi cha khm c  ngi bit qua mi ming ko c th mi  ngi hon ton ko bit trong  c  ngi lng l do  khm ni khm  ngi rt nhit tnh hn th  ti s ra trm
cng tc lp danh sch khng theo mu c chia theo khu ph
cng tc mi khng c th mi mi ko theo k hoch m mi i tr nn ko bit ai s ra khm ai ko ra ai  khm ri
cng tc n thip ti trm y t khng c s i chiu gia danh sch mi v dsach ra khm dn n ko th lc c dsach nhng ngi  khm trong dsach ang c","['mu', 'sccho', 'cht', 'liuvi', 'ng', 'vi', 'm', 'tmnh', 'bo', 'co', 'kt', 'qu', 'i', 'thc', 't', 'kho', 'st', 'ngi', 'c', 'ngi', 'khm', 'trong', 'ch', 'c', 'ngi', 'c', 'gi', 'th', 'mi', 'ngi', 'cn', 'li', 'v', 'tnh', 'bit', 'nct', 'u', 'dc', 'khm', 'xt', 'nghim', 'siu', 'm', 'v', 'tr', 'kt', 'qu', 'y', 'nct', 'phn', 'nh', 'bs', 'khi', 'tr', 'kq', 't', 'vn', 'hi', 'ht', 'khng', 't', 'vn', 'v', 'tnh', 'trng', 'bnh', 'ca', 'nct', 'nct', 'kin', 'mong', 'bs', 't', 'vn', 'k', 'hn', 'v', 'tnh', 'trng', 'bnh', 'ca', 'mnh', 'ngi', 'cha', 'khm', 'c', 'ngi', 'bit', 'qua', 'mi', 'ming', 'ko', 'c', 'th', 'mi', 'ngi', 'hon', 'ton', 'ko', 'bit', 'trong', 'c', 'ngi', 'lng', 'l', 'do', 'khm', 'ni', 'khm', 'ngi', 'rt', 'nhit', 'tnh', 'hn', 'th', 'ti', 's', 'ra', 'trm', 'cng', 'tc', 'lp', 'danh', 'sch', 'khng', 'theo', 'mu', 'c', 'chia', 'theo', 'khu', 'ph', 'cng', 'tc', 'mi', 'khng', 'c', 'th', 'mi', 'mi', 'ko', 'theo', 'k', 'hoch', 'm', 'mi', 'i', 'tr', 'nn', 'ko', 'bit', 'ai', 's', 'ra', 'khm', 'ai', 'ko', 'ra', 'ai', 'khm', 'ri', 'cng', 'tc', 'n', 'thip', 'ti', 'trm', 'y', 't', 'khng', 'c', 's', 'i', 'chiu', 'gia', 'danh', 'sch', 'mi', 'v', 'dsach', 'ra', 'khm', 'dn', 'n', 'ko', 'th', 'lc', 'c', 'dsach', 'nhng', 'ngi', 'khm', 'trong', 'dsach', 'ang', 'c']",50
"Đúng với mô tả:sản phẩm này chất lượng giao đơn hàng đúng hẹn
Màu sắc:màu bạc
Chất liệu:bằng kim loại

Tôi rất thích đơn hàng này","ng vi m tsn phm ny cht lng giao n hng ng hn
mu scmu bc
cht liubng kim loi

ti rt thch n hng ny","['ng', 'vi', 'm', 'tsn', 'phm', 'ny', 'cht', 'lng', 'giao', 'n', 'hng', 'ng', 'hn', 'mu', 'scmu', 'bc', 'cht', 'liubng', 'kim', 'loi', 'ti', 'rt', 'thch', 'n', 'hng', 'ny']",50
"Đúng với mô tả:hơi khác
Chất liệu:kim loại
Màu sắc:bạc

ổn nha như mấy cái nhẫn 5k ngoài tiệm tạp hóa v á cxng bth jf j bbc jgc gú ik","ng vi m thi khc
cht liukim loi
mu scbc

n nha nh my ci nhn k ngoi tim tp ha v  cxng bth jf j bbc jgc g ik","['ng', 'vi', 'm', 'thi', 'khc', 'cht', 'liukim', 'loi', 'mu', 'scbc', 'n', 'nha', 'nh', 'my', 'ci', 'nhn', 'k', 'ngoi', 'tim', 'tp', 'ha', 'v', 'cxng', 'bth', 'jf', 'j', 'bbc', 'jgc', 'g', 'ik']",50
"OK với mức giá đó
Đẹp 
Trẻ con thích
Giao hàng nhanh
Nhưng chưa biết chỉnh ngày như nào","ok vi mc gi 
p 
tr con thch
giao hng nhanh
nhng cha bit chnh ngy nh no","['ok', 'vi', 'mc', 'gi', 'p', 'tr', 'con', 'thch', 'giao', 'hng', 'nhanh', 'nhng', 'cha', 'bit', 'chnh', 'ngy', 'nh', 'no']",50
"Đúng với mô tả:oki
Chất liệu:chất lượng
Màu sắc:Trắng

Oki là lém","ng vi m toki
cht liucht lng
mu sctrng

oki l lm","['ng', 'vi', 'm', 'toki', 'cht', 'liucht', 'lng', 'mu', 'sctrng', 'oki', 'l', 'lm']",50
"Chất liệu:k bt
Màu sắc:đen
Đúng với mô tả:đúng

Đẹp nha bà con nên mua .rẻ mà giao hàng rất nhanh nha .E mik nó thik lâm luôn ý.Hình ảnh chỉ mang tính chất nhận xu hoi","cht liuk bt
mu scen
ng vi m tng

p nha b con nn mua r m giao hng rt nhanh nha e mik n thik lm lun hnh nh ch mang tnh cht nhn xu hoi","['cht', 'liuk', 'bt', 'mu', 'scen', 'ng', 'vi', 'm', 'tng', 'p', 'nha', 'b', 'con', 'nn', 'mua', 'r', 'm', 'giao', 'hng', 'rt', 'nhanh', 'nha', 'e', 'mik', 'n', 'thik', 'lm', 'lun', 'hnh', 'nh', 'ch', 'mang', 'tnh', 'cht', 'nhn', 'xu', 'hoi']",50
"Đúng với mô tả:đúng
Chất liệu:pvc
Màu sắc:hồng

Đồng hồ yêu nhưng các số thiếu nét nhưng so với giá tiền thì thôi mua để trẻ con chơi thì ok","ng vi m tng
cht liupvc
mu schng

ng h yu nhng cc s thiu nt nhng so vi gi tin th thi mua  tr con chi th ok","['ng', 'vi', 'm', 'tng', 'cht', 'liupvc', 'mu', 'schng', 'ng', 'h', 'yu', 'nhng', 'cc', 's', 'thiu', 'nt', 'nhng', 'so', 'vi', 'gi', 'tin', 'th', 'thi', 'mua', 'tr', 'con', 'chi', 'th', 'ok']",50
"Chất liệu:nhựa

Hàng đẹp, giống mẫu. Đóng gói cẩn thận","cht liunha

hng p ging mu ng gi cn thn","['cht', 'liunha', 'hng', 'p', 'ging', 'mu', 'ng', 'gi', 'cn', 'thn']",50
"Màu sắc:đẹp
Đúng với mô tả:gần giống
Chất liệu:nhựa cứng

Nên mua vì rất rẻ","mu scp
ng vi m tgn ging
cht liunha cng

nn mua v rt r","['mu', 'scp', 'ng', 'vi', 'm', 'tgn', 'ging', 'cht', 'liunha', 'cng', 'nn', 'mua', 'v', 'rt', 'r']",50
"Đúng với mô tả:đúng
Màu sắc:bạc

săn sale 1.5k siêu rẻ, nhẫn đeo vừa tay, đẹp, nhẫn sáng","ng vi m tng
mu scbc

sn sale k siu r nhn eo va tay p nhn sng","['ng', 'vi', 'm', 'tng', 'mu', 'scbc', 'sn', 'sale', 'k', 'siu', 'r', 'nhn', 'eo', 'va', 'tay', 'p', 'nhn', 'sng']",50
dep giao hang nhanh,dep giao hang nhanh,"['dep', 'giao', 'hang', 'nhanh']",50
Đúng với mô tả:okkkkk nha mấy keooo…tui săn đơn này cũng rẻ áaa…giao hàng nhanh nha..gói cx okkkk lắm,ng vi m tokkkkk nha my keoootui sn n ny cng r aagiao hng nhanh nhagi cx okkkk lm,"['ng', 'vi', 'm', 'tokkkkk', 'nha', 'my', 'keoootui', 'sn', 'n', 'ny', 'cng', 'r', 'aagiao', 'hng', 'nhanh', 'nhagi', 'cx', 'okkkk', 'lm']",50
"Đúng với mô tả:đúng
Màu sắc:hồng
Chất liệu:kiểu mới

Giao hàng nhanh .đồng hồ khá bát mắt .sp dùng cho trẻ mới lớn tập xem giờ","ng vi m tng
mu schng
cht liukiu mi

giao hng nhanh ng h kh bt mt sp dng cho tr mi ln tp xem gi","['ng', 'vi', 'm', 'tng', 'mu', 'schng', 'cht', 'liukiu', 'mi', 'giao', 'hng', 'nhanh', 'ng', 'h', 'kh', 'bt', 'mt', 'sp', 'dng', 'cho', 'tr', 'mi', 'ln', 'tp', 'xem', 'gi']",50
"Đúng với mô tả:dung
Màu sắc:dung
Chất liệu:dung

Chất lượng sản phẩm tốt 
Sẽ ủng hộ shop tiếp 
Nên mua 
Hình ảnh chỉ mang tính chất minh họa","ng vi m tdung
mu scdung
cht liudung

cht lng sn phm tt 
s ng h shop tip 
nn mua 
hnh nh ch mang tnh cht minh ha","['ng', 'vi', 'm', 'tdung', 'mu', 'scdung', 'cht', 'liudung', 'cht', 'lng', 'sn', 'phm', 'tt', 's', 'ng', 'h', 'shop', 'tip', 'nn', 'mua', 'hnh', 'nh', 'ch', 'mang', 'tnh', 'cht', 'minh', 'ha']",50
"Đồ chơi của con nít , pin gần hết . Chớp chớp lòa lòa , ko biết dc mấy ngày",chi ca con nt  pin gn ht  chp chp la la  ko bit dc my ngy,"['chi', 'ca', 'con', 'nt', 'pin', 'gn', 'ht', 'chp', 'chp', 'la', 'la', 'ko', 'bit', 'dc', 'my', 'ngy']",50
"Đúng với mô tả:ok
Chất liệu:ok
Màu sắc:ok

Sản phẩm tốt giá rẻ , mọi người nên mua ạ , sẽ ủng hộ shop lần sau","ng vi m tok
cht liuok
mu scok

sn phm tt gi r  mi ngi nn mua   s ng h shop ln sau","['ng', 'vi', 'm', 'tok', 'cht', 'liuok', 'mu', 'scok', 'sn', 'phm', 'tt', 'gi', 'r', 'mi', 'ngi', 'nn', 'mua', 's', 'ng', 'h', 'shop', 'ln', 'sau']",50
"Màu sắc:trắng
Chất liệu:ko biết
Đúng với mô tả:đúng

Khá là ổn, dùng để xem h thì ok. Ảnh lấy bừa để nhận xu thôi ạ","mu sctrng
cht liuko bit
ng vi m tng

kh l n dng  xem h th ok nh ly ba  nhn xu thi ","['mu', 'sctrng', 'cht', 'liuko', 'bit', 'ng', 'vi', 'm', 'tng', 'kh', 'l', 'n', 'dng', 'xem', 'h', 'th', 'ok', 'nh', 'ly', 'ba', 'nhn', 'xu', 'thi']",50
"Chất liệu:nhựa
Đúng với mô tả:đúng
Màu sắc:đen

Te tò te đây là ban kèn hơi
Tò tò tò tò te
Có anh nào muốn chơi
Mau vào đây góp thêm kèn te tí
Tò tò tò te tí","cht liunha
ng vi m tng
mu scen

te t te y l ban kn hi
t t t t te
c anh no mun chi
mau vo y gp thm kn te t
t t t te t","['cht', 'liunha', 'ng', 'vi', 'm', 'tng', 'mu', 'scen', 'te', 't', 'te', 'y', 'l', 'ban', 'kn', 'hi', 't', 't', 't', 't', 'te', 'c', 'anh', 'no', 'mun', 'chi', 'mau', 'vo', 'y', 'gp', 'thm', 'kn', 'te', 't', 't', 't', 't', 'te', 't']",50
"Đúng với mô tả:ko đẹp như hình ảnh, nhưng giá thành sản phẩm rẻ",ng vi m tko p nh hnh nh nhng gi thnh sn phm r,"['ng', 'vi', 'm', 'tko', 'p', 'nh', 'hnh', 'nh', 'nhng', 'gi', 'thnh', 'sn', 'phm', 'r']",50
"Màu sắc:bạc
Chất liệu:kim loại
Đúng với mô tả:đúng

Nhẫn đẹp nha mọi người, vừa tay mình rất thích","mu scbc
cht liukim loi
ng vi m tng

nhn p nha mi ngi va tay mnh rt thch","['mu', 'scbc', 'cht', 'liukim', 'loi', 'ng', 'vi', 'm', 'tng', 'nhn', 'p', 'nha', 'mi', 'ngi', 'va', 'tay', 'mnh', 'rt', 'thch']",50
"Chất liệu:tốt
Màu sắc:đúng
Đúng với mô tả:quá đẹp

Hàng OK nha mn","cht liutt
mu scng
ng vi m tqu p

hng ok nha mn","['cht', 'liutt', 'mu', 'scng', 'ng', 'vi', 'm', 'tqu', 'p', 'hng', 'ok', 'nha', 'mn']",50
Đúng của rẻ là của ôi. Hàng này cho trẻ con cũng không đắt. Vớ vẩn quá.,ng ca r l ca i hng ny cho tr con cng khng t v vn qu,"['ng', 'ca', 'r', 'l', 'ca', 'i', 'hng', 'ny', 'cho', 'tr', 'con', 'cng', 'khng', 't', 'v', 'vn', 'qu']",50
"Màu sắc:pink
Đúng với mô tả:giống mô tả
Chất liệu:nhựa

Tiền nào của nấy thôi. Cho trẻ con đeo thôi chứ cái này màn hình dễ xước lắm. Bé nhà mình đeo dc 2 hôm xước như này đây","mu scpink
ng vi m tging m t
cht liunha

tin no ca ny thi cho tr con eo thi ch ci ny mn hnh d xc lm b nh mnh eo dc  hm xc nh ny y","['mu', 'scpink', 'ng', 'vi', 'm', 'tging', 'm', 't', 'cht', 'liunha', 'tin', 'no', 'ca', 'ny', 'thi', 'cho', 'tr', 'con', 'eo', 'thi', 'ch', 'ci', 'ny', 'mn', 'hnh', 'd', 'xc', 'lm', 'b', 'nh', 'mnh', 'eo', 'dc', 'hm', 'xc', 'nh', 'ny', 'y']",50
Cho con nít chơi thì được. Người lớn ai mà dám Sài đồng hồ này. Tiền nào của đó lần sau rút kinh nghiệm,cho con nt chi th c ngi ln ai m dm si ng h ny tin no ca  ln sau rt kinh nghim,"['cho', 'con', 'nt', 'chi', 'th', 'c', 'ngi', 'ln', 'ai', 'm', 'dm', 'si', 'ng', 'h', 'ny', 'tin', 'no', 'ca', 'ln', 'sau', 'rt', 'kinh', 'nghim']",50
Đẹp còn rất thích gởi shop 5 sao,p cn rt thch gi shop  sao,"['p', 'cn', 'rt', 'thch', 'gi', 'shop', 'sao']",50
Giao hàng nhanh.hàng rẻ đẹp chắc lượng lắm ạ lần sao ủng hộ shop tiếp.,giao hng nhanhhng r p chc lng lm  ln sao ng h shop tip,"['giao', 'hng', 'nhanhhng', 'r', 'p', 'chc', 'lng', 'lm', 'ln', 'sao', 'ng', 'h', 'shop', 'tip']",50
Giao hàng nhanh chất lượng sản phẩm tuyệt vời shop phục vụ tốt 👍👍👍👍,giao hng nhanh cht lng sn phm tuyt vi shop phc v tt,"['giao', 'hng', 'nhanh', 'cht', 'lng', 'sn', 'phm', 'tuyt', 'vi', 'shop', 'phc', 'v', 'tt']",50
"Chất liệu:kb
Đúng với mô tả:đúng
Màu sắc:trắng

Sp của cửa khác rất OK nhưng chỉ hơn khó chỉnh giờ","cht liukb
ng vi m tng
mu sctrng

sp ca ca khc rt ok nhng ch hn kh chnh gi","['cht', 'liukb', 'ng', 'vi', 'm', 'tng', 'mu', 'sctrng', 'sp', 'ca', 'ca', 'khc', 'rt', 'ok', 'nhng', 'ch', 'hn', 'kh', 'chnh', 'gi']",50
Đồng hồ rẻ mà giao hàng nhanh nữa gói hàng rất tốt .Chúc shop càng ngày càng bán chạy ạ,ng h r m giao hng nhanh na gi hng rt tt chc shop cng ngy cng bn chy,"['ng', 'h', 'r', 'm', 'giao', 'hng', 'nhanh', 'na', 'gi', 'hng', 'rt', 'tt', 'chc', 'shop', 'cng', 'ngy', 'cng', 'bn', 'chy']",50
"Màu sắc:trang
Đúng với mô tả:dong ho
Chất liệu:tot

Vndjfxkkxxjdkxkfxkxmdjjdmxfkflgkrknxjxnzkn n job, john j, k, k, like, kg SC nvdlk dkjcnznksfkn nfkfkfjirkslsjchvjsjzlzksjcjdkk DC cjgj","mu sctrang
ng vi m tdong ho
cht liutot

vndjfxkkxxjdkxkfxkxmdjjdmxfkflgkrknxjxnzkn n job john j k k like kg sc nvdlk dkjcnznksfkn nfkfkfjirkslsjchvjsjzlzksjcjdkk dc cjgj","['mu', 'sctrang', 'ng', 'vi', 'm', 'tdong', 'ho', 'cht', 'liutot', 'vndjfxkkxxjdkxkfxkxmdjjdmxfkflgkrknxjxnzkn', 'n', 'job', 'john', 'j', 'k', 'k', 'like', 'kg', 'sc', 'nvdlk', 'dkjcnznksfkn', 'nfkfkfjirkslsjchvjsjzlzksjcjdkk', 'dc', 'cjgj']",50
"Màu sắc:tot
Chất liệu:tot
Đúng với mô tả:tot

co the se bi gi nhg van dep va con rat re. noi chung la ok","mu sctot
cht liutot
ng vi m ttot

co the se bi gi nhg van dep va con rat re noi chung la ok","['mu', 'sctot', 'cht', 'liutot', 'ng', 'vi', 'm', 'ttot', 'co', 'the', 'se', 'bi', 'gi', 'nhg', 'van', 'dep', 'va', 'con', 'rat', 're', 'noi', 'chung', 'la', 'ok']",50
"Đúng với mô tả:hàng đẹp
Màu sắc:tuyệt vời
Chất liệu:uy tín","ng vi m thng p
mu sctuyt vi
cht liuuy tn","['ng', 'vi', 'm', 'thng', 'p', 'mu', 'sctuyt', 'vi', 'cht', 'liuuy', 'tn']",50
"Màu sắc:bạc
Chất liệu:Kim loại
Đúng với mô tả:ok

Đúng sợ, giao hàng nhanh","mu scbc
cht liukim loi
ng vi m tok

ng s giao hng nhanh","['mu', 'scbc', 'cht', 'liukim', 'loi', 'ng', 'vi', 'm', 'tok', 'ng', 's', 'giao', 'hng', 'nhanh']",50
"Chất liệu:đẹp
Màu sắc:hồng
Đúng với mô tả:đúng với mô tả lên mua đánh giá 5sao cho shop","cht liup
mu schng
ng vi m tng vi m t ln mua nh gi sao cho shop","['cht', 'liup', 'mu', 'schng', 'ng', 'vi', 'm', 'tng', 'vi', 'm', 't', 'ln', 'mua', 'nh', 'gi', 'sao', 'cho', 'shop']",50
"Hàng nhìn rất ok, kiểu dáng chuẩn phom, hàng đóng gói tốt. Rất hài lòng về sp",hng nhn rt ok kiu dng chun phom hng ng gi tt rt hi lng v sp,"['hng', 'nhn', 'rt', 'ok', 'kiu', 'dng', 'chun', 'phom', 'hng', 'ng', 'gi', 'tt', 'rt', 'hi', 'lng', 'v', 'sp']",50
"Màu sắc:bạc
Chất liệu:bạc
Đúng với mô tả:đúng

Đẹp,giao nhanh t săn 0d quá xịn luon aa","mu scbc
cht liubc
ng vi m tng

pgiao nhanh t sn d qu xn luon aa","['mu', 'scbc', 'cht', 'liubc', 'ng', 'vi', 'm', 'tng', 'pgiao', 'nhanh', 't', 'sn', 'd', 'qu', 'xn', 'luon', 'aa']",50
"Chất liệu:ok so với tầm giá rẻ so với thị trường
Đúng với mô tả:đúng như hình ảnh
Màu sắc:hài lòng","cht liuok so vi tm gi r so vi th trng
ng vi m tng nh hnh nh
mu schi lng","['cht', 'liuok', 'so', 'vi', 'tm', 'gi', 'r', 'so', 'vi', 'th', 'trng', 'ng', 'vi', 'm', 'tng', 'nh', 'hnh', 'nh', 'mu', 'schi', 'lng']",50
"Đúng với mô tả:đúng mô tả xịn xò con bò
Chất liệu:rẻ tiền
Màu sắc:ok

Chỉ xem được giờ thôi hết chức năng","ng vi m tng m t xn x con b
cht liur tin
mu scok

ch xem c gi thi ht chc nng","['ng', 'vi', 'm', 'tng', 'm', 't', 'xn', 'x', 'con', 'b', 'cht', 'liur', 'tin', 'mu', 'scok', 'ch', 'xem', 'c', 'gi', 'thi', 'ht', 'chc', 'nng']",50
"Màu sắc:đúng mẫu
Đúng với mô tả:đúng
Chất liệu:đúng

sao chỉnh được giờ đồng hồ vậy","mu scng mu
ng vi m tng
cht liung

sao chnh c gi ng h vy","['mu', 'scng', 'mu', 'ng', 'vi', 'm', 'tng', 'cht', 'liung', 'sao', 'chnh', 'c', 'gi', 'ng', 'h', 'vy']",50
"Màu sắc:hồng
Chất liệu:ok
Đúng với mô tả:đúng với mô tả

Chỉ để xem h nên mức giá này là phù hợp","mu schng
cht liuok
ng vi m tng vi m t

ch  xem h nn mc gi ny l ph hp","['mu', 'schng', 'cht', 'liuok', 'ng', 'vi', 'm', 'tng', 'vi', 'm', 't', 'ch', 'xem', 'h', 'nn', 'mc', 'gi', 'ny', 'l', 'ph', 'hp']",50
"Màu sắc:đẹp
Đúng với mô tả:đẹp quá 5* nha
Chất liệu:10000000 điểm

10000 điểm 5* nha","mu scp
ng vi m tp qu  nha
cht liu im

 im  nha","['mu', 'scp', 'ng', 'vi', 'm', 'tp', 'qu', 'nha', 'cht', 'liu', 'im', 'im', 'nha']",50
"Màu sắc:trắng
Đúng với mô tả:đc
Chất liệu:nhựa

Tốt shipper thân thiện lắm","mu sctrng
ng vi m tc
cht liunha

tt shipper thn thin lm","['mu', 'sctrng', 'ng', 'vi', 'm', 'tc', 'cht', 'liunha', 'tt', 'shipper', 'thn', 'thin', 'lm']",50
"Màu sắc:Đen
Chất liệu:Nhựa
Đúng với mô tả:đẹp ,giao hàng nhanh","mu scen
cht liunha
ng vi m tp giao hng nhanh","['mu', 'scen', 'cht', 'liunha', 'ng', 'vi', 'm', 'tp', 'giao', 'hng', 'nhanh']",50
"Chất liệu:hợp với giá tiền
Màu sắc:đung

Cũng ổn nhưng không biết chỉnh giờ như nào","cht liuhp vi gi tin
mu scung

cng n nhng khng bit chnh gi nh no","['cht', 'liuhp', 'vi', 'gi', 'tin', 'mu', 'scung', 'cng', 'n', 'nhng', 'khng', 'bit', 'chnh', 'gi', 'nh', 'no']",50
"Màu sắc:đẹp
Chất liệu:ko bt
Đúng với mô tả:đúng

Đẹp và rất rẻ","mu scp
cht liuko bt
ng vi m tng

p v rt r","['mu', 'scp', 'cht', 'liuko', 'bt', 'ng', 'vi', 'm', 'tng', 'p', 'v', 'rt', 'r']",50
"Đúng với mô tả:đúng nhu hình
Chất liệu:chuan
Màu sắc:dep

Nhu mình không biet chỉnh kieu gì để xem duoc gio","ng vi m tng nhu hnh
cht liuchuan
mu scdep

nhu mnh khng biet chnh kieu g  xem duoc gio","['ng', 'vi', 'm', 'tng', 'nhu', 'hnh', 'cht', 'liuchuan', 'mu', 'scdep', 'nhu', 'mnh', 'khng', 'biet', 'chnh', 'kieu', 'g', 'xem', 'duoc', 'gio']",50
"Cheo đầu dê, bán thịt chó. Quảng cáo thì hay , mua mất tiền về ko dùng đc. Shop này làm ăn thất đức quá, chấm cho nửa sao công lừa đảo",cheo u d bn tht ch qung co th hay  mua mt tin v ko dng c shop ny lm n tht c qu chm cho na sao cng la o,"['cheo', 'u', 'd', 'bn', 'tht', 'ch', 'qung', 'co', 'th', 'hay', 'mua', 'mt', 'tin', 'v', 'ko', 'dng', 'c', 'shop', 'ny', 'lm', 'n', 'tht', 'c', 'qu', 'chm', 'cho', 'na', 'sao', 'cng', 'la', 'o']",50
"Màu sắc:đẹp
Đúng với mô tả:đúng với mô tả
Chất liệu:ok","mu scp
ng vi m tng vi m t
cht liuok","['mu', 'scp', 'ng', 'vi', 'm', 'tng', 'vi', 'm', 't', 'cht', 'liuok']",50
"Chất liệu:dppp okkk , rẻ , đáng muaaaaa
Màu sắc:đen
Đúng với mô tả:yesss","cht liudppp okkk  r  ng muaaaaa
mu scen
ng vi m tyesss","['cht', 'liudppp', 'okkk', 'r', 'ng', 'muaaaaa', 'mu', 'scen', 'ng', 'vi', 'm', 'tyesss']",50
